id	title	author	source	primaryCategory	tags	relativePath
821b7b32aecdf798	المعايير المنهجية عند/ محمود شاكر في قراءة النصوص الشعرية في ضوء تعدد روايتها	د. حمد بن عبد الله العوفي	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)	references	شعر وأدب	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)/16/2/5 المعايير المنهجية عند& محمود شاكر في ... النصوص الشعرية في ضوء تعدد روايتها.pdf
18a4f4e019d0198b	المقاصد النحوية عند الإمام/ الشاطبي	د. وليد بن عبد الله الدوسري	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)	references	دراسات لغوية	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)/16/1/1 المقاصد النحوية عند الإمام& الشاطبي.pdf
58f162aaae7346e1	المقصدية في ديوان: (أكاد أراني)، لشقراء المدخلي: دراسةٌ تداوليةٌ	د. عائشة بنت صالح الشمري	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)/15/2/9 المقصدية في ديوان$ (أكاد أراني)، لشقراء المدخلي$ دراسةٌ تداوليةٌ.pdf
521488c499a6c0c7	المقولة في التراث العربي (مفهوم الشّعر في: (العمدة)، لابن رشيقٍ نموذجاً)	د. سمير الأزهر جوادي	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)	references	شعر وأدب	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)/7/2/8 المقولة في التراث العربي (مفهوم الشّعر في$ (العمدة)، لابن رشيقٍ نموذجاً).pdf
83c1c67930bfeaa1	المهارات الإملائية في اللغة العربية: مقارنةٌ بين أداء الطلاب المتحدثين الأصليين بالعربية وغير الناطقين بها	د. صلاح بن ملهي السحيمي	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)	references	دراسات لغوية	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)/6/2/12 المهارات الإملائية في اللغة العربية$ مقارنةٌ ... المتحدثين الأصليين بالعربية وغير الناطقين بها.pdf
da2e5de05ddf25cb	الوجوه الأسلوبية في الخطاب الحجاجي الوعظي في خطبة: (تصريف الزمان وذكر المعاد)، لابن نباتة	د. أسماء بنت عبد الله الزهراني	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)	references	دراسات لغوية	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)/8/2/6 الوجوه الأسلوبية في الخطاب الحجاجي الوعظي ... (تصريف الزمان وذكر المعاد)، لابن نباتة.pdf
d8ae482d21a04f2a	انتقادات العلامة الفراهي للإمام عبد القاهر الجرجاني في كتاب: (جمهرة البلاغة): عرضٌ وتقويمٌ	د. يوسف بن طفيف الدعدي	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)	references	دراسات لغوية	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)/1/2/9 انتقادات العلامة الفراهي للإمام عبد القاهر ... في كتاب$ (جمهرة البلاغة)$ عرضٌ وتقويمٌ.pdf
33080ba5b90f70a3	آيات الخطاب النقدي في كتاب/ (اتجاهات الشعر العربي المعاصر)، لإحسان عباس: دراسةٌ في نقد النقد	د. عبد العزيز بن عياد المطيري	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)	references	شعر وأدب	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)/15/2/11 آيات الخطاب النقدي في كتاب& (اتجاهات ... لإحسان عباس$ دراسةٌ في نقد النقد.pdf
4e5099993d222b79	بلاغة النظم في تراكيب الجملة الاسمية المنفية في المعلقات السبع: دراسةٌ تحليليةٌ	د. عواد بن ملفي الشمري	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)	references	شعر وأدب	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)/18/7 بلاغة النظم في تراكيب الجملة الاسمية المنفية في المعلقات السبع$ دراسةٌ تحليليةٌ.pdf
b049bca6459e7859	بلاغة تشبيه الجمع: دراسةٌ في شعر المعلقات	د. حمد بن عبد الله العوفي	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)	references	شعر وأدب	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)/3/2/9 بلاغة تشبيه الجمع$ دراسةٌ في شعر المعلقات.pdf
48c1120ef805df7d	بواعث التداخل بين وظيفة علم النحو ووظيفة علم المعاني ومعايير التفريق بينهما	د. سعيد بن عثمان الملا	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)	references	نحو	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)/17/1/5 بواعث التداخل بين وظيفة علم النحو ووظيفة علم المعاني ومعايير التفريق بينهما.pdf
fe52e87901a2e04d	تأثير استراتيجية خريطة الكلمة في تنمية المفردات اللغوية لدى متعلمي اللغة العربية الناطقين بلغاتٍ أخرى	د. وائل بن مطر الحربي	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)	references	دراسات لغوية	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)/18/10 تأثير استراتيجية خريطة الكلمة في تنمية ... متعلمي اللغة العربية الناطقين بلغاتٍ أخرى.pdf
31c51f270329c8a8	تأنيث إيقاع قصيدة التفعيلة عند عبدالله الغذامي	د. راشد بن فهد القثامي	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)	references	دراسات لغوية	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)/6/2/10 تأنيث إيقاع قصيدة التفعيلة عند عبدالله الغذامي.pdf
3744d28f160d0dbf	تحولات التجربة الشعرية في العنوان والأنا عند الشاعر/ محمد الشدوي	د. فهد بن مرسي البقمي	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)	references	شعر وأدب	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)/9/13 تحولات التجربة الشعرية في العنوان والأنا عند الشاعر& محمد الشدوي.pdf
7e450275bed217ee	تشكلات الميتاشعرية وعلاقة الشعر بالذات والعالم: في ديوان (الليالي الأربع)، لأحمد بخيت	د. وفاء بنت أحمد جابر	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة الجامعة الإسلامية للغة العربية وآدابها (السعودية)/17/2/4 تشكلات الميتاشعرية وعلاقة الشعر بالذات والعالم$ في ديوان (الليالي الأربع)، لأحمد بخيت.pdf
